label,text
0,re db bahn ja natürlich allerdings kommt es doch häufiger vor dass anschlusszüge wegen 10 minuten verspätung des vorzuges nicht warten und da wäre es doch ratsam den fahrplan so anzupassen wenn es denn möglich ist dass die von der db vorgegebenen verbindung von kirchweyhe nach bremen auch mit einer bei der db geringfügigen verspätung noch eingehalten werden kann das ist einfach ärgerlich wenn man daraufhin fast eine stunde im bremer hbf verweilen muss
1,in der bahn war eben eine ca sechsjährige die beim gähnen die hand vor den mund gehalten hatsomit bessere manieren hat …
0,die macht es einem wirklich nicht leicht den günstigsten preis zu ermitteln dieses tarifsystem ist aus der steinzeit db bahn
1,stuttgarterzeitungde zwischen stuttgart und paris mit der bahn geht’s bald schneller wer die stadt der liebe besuchen will kommt mit der db bahn ab dem nächsten frühjahr noch schneller hin gute nachricht für bahnkunden die zwischen stuttgart und paris unterwegs sind die verbindungen werden ab april 2016 schneller außerdem wird es zwischen den beiden städten fünf tägliche verbindung statt wie bislang vier geben
1,50 zusätzliche fernzüge zum streikfahrplan am freitag 50 zusätzliche fernzüge zum streikfahrplan am freitag karolinger  donnerstag 21 mai 2015 1823 vor 3 minuten auf den internetseiten der bahn heißt es das fernverkehrsangebot wird am freitag bundesweit um rund 50 züge verstärkt am pfingstsamstag soll den reisenden im fernverkehr dann wieder das volle angebot zur verfügung stehen zunächst gilt unser ersatzfahrplan zuverlässig weiter alle zusätzlich verfügbaren züge werden kurzfristig in die liveauskunftssysteme der bahn eingestellt weiß schon jemand welche züge das sein werden ich habe bisher erst folgende zusätzlichen züge gefunden ic 2401 hamburgaltona  köln hbf ic 2402 köln hbf  hamburgaltona ic 2403 hamburgaltona  köln hbf
0,sommarugas jungs aus der vermögenden oberschicht von eritrea haben das sbahnfahren entdeckt asylchaos
0,re bahninfo süd technische störung an der strecke auf der strecke münchen ost  erding zwischen münchen berg am laim und münchenriem es kommt zu verspätungen in beide richtungen im sbahnverkehr der deutschen bahn
1,es lebe die sbahn oder wie die spanier sagen viva sbahn ja
1,bahnstreik wird heute beendet berlin dts nachrichtenagentur  die dts nachrichtenagentur in halle/saale verbreitet soeben folgende blitzmeldung aus berlin bahnstreik wird heute beendet die redaktion bearbeitet das thema bereits weitere details werden in wenigen momenten gesendet
1,900 uhr  störungsfrei zu halloween wenn man täglich bahn und bus fährt ist halloween auch nur ein tag wie jeder andere auch  /sr
0,stiftung warentest mobiles internet in der bahn funktioniert schlecht https//tco/hks8qewkpu
1,mega schöne idee das die de mega schöne idee das die deutsche bahn das unterstützt sinnvoll umgesetzt❤️﻿
0,probleme auf der s9 durch gladbeck bottrop und gelsenkirchen radio emscher lippe die wichtige sbahnlinie 9 durch unsere drei städte wird in den kommenden wochen durch bauarbeiten ausgebremst ab heute abend 2330 uhr fährt die s9 zwischen bottrop und haltern nur noch im 90minutentakt normalerweise fährt ein zug pro stunde
1,stellenangebot medizinische fachangestellte in norderstedt medijobsid 07374 url http//wwwmedijobsde/0/7374/ stellenangebot medizinische fachangestellte medizinische fachangestellte hno praxis dr reinhard wucherpfennig ohechaussee 11 22848 norderstedt anstellung in teilzeit nach tarif ab sofort wir sind eine moderne und erfolgreiche hno einelpraxis in norderstedt an der unmittelbaren stadtgrenze zu hamburg mit bus und bahn sind wir gut erreichbar wir suchen ab sofort eine nette kollegin teilzeit 20 wochenstunden oder aber auch ein 450 € job sind denkabar wir sind ein kleines engagiertes und fröhliches team uns ist es wichtig mit freude zur arbeit zu gehen und ebenso ein gutes miteinander zu pflegen anforderungen an den bewerber bzw erforderliche qualifikation freundlichkeit teamfähigkeit spaß und freude am umgang mit menschen motivation hno praxis dr reinhard wucherpfennig ohechaussee 11 22848 norderstedt medijobs07374 damit ihre bewerbung einfacher zugeordnet werden kann beziehen sie sich bei ihrer bewerbung unbedingt auf diese referenznummer
0,die bahn ist eine katastrophe  zug ic2373 kommt pünktlich und schafft es dann nicht mehr los zu fahren
1,hmm aber jetzt sitze ich schon in der bahn und da sind alle nett
0,mein gesang und schon wieder keine stimmung in der bahn kommt bei den anderen fahrgästen nur so semi anspießer
0,weiherfeld bahnübergang wird erneuert  einschränkungen möglich  es für verkehrsteilnehmer zu einschränkungen kommen das geht aus einer pressemitteilung der bahn hervor der bahnübergang weiherfeld i befindet sich bei bahnkilometer 3459 im zuge des umbaus wird die komplette technik des bahnübergangs und
0,re anonymous weil am rhein zwei junge frauen in der regiosbahn von 6 südländern sexuell belästigt http//wwwpresseportalde/blaulicht/pm/116094/3223287
1,ice nach berlin wlan kalte cola perfekt
1,hazde gdl beendet bahnstreik mit sofortiger wirkung die gute nachricht des morgens der streik der lokführergewerkschaft gdl ist nach angaben der deutschen bahn mit sofortiger wirkung beendet bahn und gdl einigten sich in der nacht auf eine
0,re charlenejol auf nach hamburg ☺️ hamburg bahn verspätung warsoklar egal train city weekend fun party happy girls blondehair lifestyle black green ipod apple
1,hier sitzt son krass attraktiver typ gegenüber von mir inner bahn like wtf dude
1,danke 
0,auch wenn kaum züge fahren schafft es die verspätung zu haben
1,norwegen und fjorde 7 tage kreuzfahrt mit der costa pacifica norwegen  was für eine region wenn euch der sinn nach natur pur und idyllischen landschaften ist solltet ihr über diese norwegen und fjorde kreuzfahrt auf costakreuzfahrtende nachdenken geht für acht tage an bord der costa pacifica und erlebt die schönsten orte norwegens im reisepreis von nur 799€ pro person habt ihr bereits auch schon vollpension verpflegung inklusive eine bunte mischung aus natur und kultur die euch hier zum schnäppchenpreis erwartet   das ist eure norwegen und fjorde kreuzfahrt im hafen von hamburg startet eure norwegen und fjorde kreuzfahrt an bord der costa pacifica der kapitän eures kreuzfahrtschiffs bringt euch nach einem zwischenstopp in alesund bergen und stavanger schließlich nach oslo die hauptstadt norwegens heißt euch unter anderem mit dem vigelandpark willkommen ein herrliches freilichtmuseum mit rund 200 kunstwerken des norwegischen künstlers gustav vigeland den besten ausblick auf die stadt habt ihr übrigens hoch oben im holmenkollen hier sind tolle urlaubsfotos auf alle fälle garantiert  am nächsten tag geht ihr schließlich in hamburg an land und eure norwegen und fjorde kreuzfahrt ist dann leider vorbei mit den sparpreisen der deutschen bahn kommt ihr übrigens zum kleinen preis von und nach hamburg  costa pacifica von costa kreuzfahrten  das ist euer schiff auf eurem kreuzfahrtschiff costa pacifica  71 weiterepfehlung bei holidaycheck  findet ihr jede menge tolle highlights ob erholung in der sauna oder pures adrenalin im kasino an bord der costa pacifica wird auch auf keinen fall langweilig im kino und im theater findet ihr außerdem ein wunderbares entertainmentprogramm lasst euch die beeindruckenden shows und filme nicht entgehen diese norwegen und fjorde kreuzfahrt ist einfach der reinste wahnsinn mein tipp nichts wie los und kommt mit an bord und wer von euch nicht alleine an bord gehen möchte dem empfehle ich meine  lernt hier nette alleinreisende kennen mit denen ihr euch eine doppelkabine teilen und im gegensatz dazu die hohen extrakosten für eine einzelkabine umgehen könnt einfach kostenlos und unverbindlich anmelden  norwegen und fjorde 7 tage auf der costa pacifica an vielen terminen ab hamburg mit vollpension für nur 799€ reisezeitraum 185 bis 2552016  andere termine findet ihr hier  reisedauer 7 tage / 6 nächte zum hafen findet ihr hier starthafen hamburg zielhafen hamburg kreuzfahrtroute hamburg  alesund norwegen  bergen  stavanger  oslo  hamburg schiff costa pacifica bewertung 70 bei holidaycheck aus 574 bewertungen inklusivleistungen costa kreuzfahrt ab/bis hamburg hafengebühren deutschsprachige betreuung an bord shows  veranstaltungsprogramm an bord attraktive wellness und sportangebote unterhaltung für kinder und jugendliche kinderbetreuung im squok club verpflegung vollpension trinkgelder sind nicht enthalten und die höhe beträgt 9€ pro person und nacht preis nur 799€ pro person bei einer reise zu zweit
1,bahn fernverkehr ab samstag wieder nach normalfahrplan — extremnews — die etwas anderen nachrichten eine gesamtschlichtung ist noch kein endgültiger durchbruch aber nun haben wir eine echte chance um uns zu verständigen so weber weiter die gewerkschaft deutscher lokomotivführer gdl und die bahn hatten sich in der nacht zu donnerstag auf ein
1,emnidumfrage die bahn ist kundenfreundlich versicherungen nicht  friendsurance präsentiert… https//tco/oefbei2fac ots vermischtes
1,re zdf heute hauptsache für ganze 3 wochen streikpause das ist ja hart von der bahn
1,lokführer beenden streik nach einigung auf schlichtung lokführer beenden streik nach einigung auf schlichtung 1 von 4 im fall der seit fast drei wochen vermissten inga aus sachsenanhalt hat die polizei nach der zdfsendung aktenzeichen xyungelöst dutzende neue hinweise erhalten © matthias hieke
0,die schlichtung in tarifkonflikten berlin  gibt es in tarifkonflikten keine einigung zwischen arbeitgebern und gewerkschaften besteht die möglichkeit zu einer schlichtung mit hilfe unparteiischer vermittler in dem seit über einem dreivierteljahr laufenden tarifstreit zwischen der
1,sbahn s8 / zug rb 75 störung behoben stand 0705 1915 uhr 07052016 1844  dauer unbekanntdie st https//tco/gvr5v07fsl
1,re nettwerk köln sonst hättest du mal horrem sindorf königsdorf gucken können da hast du ne sbahn nach köln und in horrem sogar noch ne regionalbahn und den nrw express
0,ich hasse es wie die leute glotzen in der bahn 
0,s bahn fahren um die zeit in berlin hat ja scho was von abenteuer
1,aber bitte bitte bitte im elternkindabteil damit alle weniger genervt sind
0,13 feierabend und die bahn fährt nich wegen stromausfall  klasse  das läuft
0,sbahn s1 richtung herrenberg mit der nächsten haltestelle böblingen hat 00900 verspätung
0,re bz klaaaaar kann sich das die bvg leisten wird doch alles auf die dummen kunden umgelegt die dann noch warten müssen weil die bahn nicht kommt ey noch eine preiserhöhung und es knallt
0,ramelow geht auf bahn und bund los  tja so schlichtet man bei den linken http//tco/46o8vt7bul gdl bahnstreik
1,unternehmen eilmeldung in den bahnhof  pendler freuen sich über streikende die meisten reisenden am frankfurter hauptbahnhof erreicht die frohe botschaft am donnerstagmorgen per smartphone oder tablet die lokführer beenden ihren streik die züge sollen wieder rollen geplant war der längste ausstand in der geschichte der
0,re cau kiel ich bin jedes mal aufs neue über die preise der bahn überrascht obwohl es mich nicht mehr überraschen sollte aber andererseits spart man ja zumindest durch günstigeren mietpreisen   was ja hier des öfteren behauptet wird und da zumindest die mehrheit die möglichkeit der entscheidung hat entweder nach kiel und umgebung zu ziehen oder aber im weiteren umfeld zu bleiben und eine teure monatskarte in kauf nehmen zu müssen fände ich es nicht fair alle anderen dafür zahlen zu lassen
0,bobingen  steine auf zugschienen abgelegt  die polizei ermittelt bobingen  steine auf zugschienen abgelegt  die polizei ermittelt 8 april 2016 zwei regionalbahnen sind am donnerstagnachmittag 7 april in höhe bobingen über mehrere auf den schienen aufgelegte steine gefahren verletzt wurde niemand die bundespolizei ermittelt vorne im bild sieht man noch teile der betonsteine  foto bundespolizei die notfallleitstelle der bahn informierte die bundespolizei dass gegen 1420 uhr ein zug auf der strecke von buchloe nach augsburg gegenstände überfahren habe nur kurze zeit später teilte ein lokführer mit dass er auf der fahrt nach buchloe am selben ort ebenfalls über aufgelegte steine gefahren sei wie sich herausstellte fuhren die beiden züge im bereich bobingen mit einer geschwindigkeit von etwa 120 stundenkilometern über mehrere aufgelegte betonsteine verletzt wurde bei dem vorfall niemand ob ein sachschaden am zug entstanden ist wird derzeit noch geprüft die bundespolizei hat ein ermittlungsverfahren gegen unbekannt wegen eines gefährlichen eingriffs in den bahnverkehr eingeleitet in diesem zusammenhang warnt die bundespolizei der aufenthalt im gleisbereich ist lebensgefährlich werden auf schienen gelegte steine überfahren können herumfliegende splitter wie geschosse wirken und menschen schwer verletzen oder gar töten auch im landkreis donauries hatte sich gestern ein mann im gleisbereich in lebensgefahr begeben  der 30jährige konnte an der bahnstrecke augsburgdonauwörth gerade noch von der polizei aufgegriffen werden bevor schlimmeres passieren konnte donauries  polizei muss betrunkenen mann von den bahngleisen holen
1,wenn man eine angelaufene bahncard mit nimmt � zum glück kann ich fix eine neue ticket ohne bahn card kaufen mt der app �
0,re störungen im bahnverkehr 31011524 bayern verdacht bestätigt notarzteinsatz am gleis auf der strecke treuchtlingen  nürnberg hbf zwischen weißenburg bay und georgensgmünd es kommt zu verspätungen und ausfällen in beiden richtungen im fernverkehr der deutschen bahn /fb
1,einigung auf schlichtung streiks bei der bahn werden heute beendet http//tco/egmi7mfr4l bahnstreik http//tco/btk3du3jzr
0,gebau hinfahrt wird bis borkum inkl katamaran angezeigt aber rückfahrt nicht
0,95 ja ich hatte dieses jahr schon genug ausfälle etc bei der bahn
